Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
283,17.0,0.0,0.0,354.0,11.0,25.0,7643.0,0.1,15.902999999999997,0.0,0.0,2215.768993139267,,,,,,,,,,,,,,,,,,,,,6.077192511511964,5.586370959223977,15.78261964388032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,17.0,0.0,0.0,373.0,12.0,19.0,7662.0,0.1,11.201999999999998,0.0,0.0,2217.9482905864716,,,,,,,,,,,,,,,,,,,,,4.706314120778534,3.7745402117631692,11.134838574014662,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,17.0,0.0,0.0,393.0,13.0,20.0,7682.0,0.1,15.601999999999999,0.0,0.0,2220.0328640937805,,,,,,,,,,,,,,,,,,,,,7.228906751630272,5.33487786581896,15.488383142869992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,17.0,0.0,0.0,413.0,14.0,20.0,7702.0,0.1,9.601999999999997,0.0,0.0,2222.254724264145,,,,,,,,,,,,,,,,,,,,,4.04495611351717,2.9424345755558665,9.540171680919816,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,17.0,0.0,0.0,450.0,15.0,37.0,7739.0,0.1,20.302000000000014,0.0,0.0,2226.2932846546173,,,,,,,,,,,,,,,,,,,,,7.492940211620978,6.396152911470506,20.0648708890773,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,18.0,0.0,0.0,0.0,0.0,30.0,7769.0,0.1,18.303000000000008,0.0,0.0,2308.9996066093445,,,,,,,,,1.2234014,0.6515905,2.7390952,0.56499267,,,,,11.003524,4.8769217,30.499626,3.5696273,6.9306149815976825,6.101533825235548,18.13132607136874,0.001,2.6497755,0.0,2.6497755,2.6497755,2.960594732333751e-17,0.9999999981934147,6.906884436429211,-2.8803186263773664,9.852809,9.221317,39.117733,-2.7352786,1.3166621,0.60630476,2.7284398,0.6973971,-0.06667702,0.04553149,0.037260573,-0.10700594,10.269147119697651,9.290377077741905,38.75721989061223,-0.03820780042988364,0.25725353,0.0,0.25725353,0.25725353,0.984021,0.8551004,21.422417,2.9348803e-06,0.955802,0.16972715,1.2,0.8
289,18.0,0.0,0.0,22.0,1.0,22.0,7791.0,0.1,12.702999999999998,0.0,0.0,2317.268209695816,,,,,,,,,,,,,,,,,,,,,5.368637457723764,4.252758590590891,12.610097560954424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,18.0,0.0,0.0,38.0,2.0,16.0,7807.0,0.1,8.302999999999997,0.0,0.0,2319.122303009033,,,,,,,,,,,,,,,,,,,,,3.000036251709373,3.06453220742721,8.271534216872178,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,18.0,0.0,0.0,67.0,3.0,29.0,7836.0,0.1,20.103000000000005,0.0,0.0,2322.177372455597,,,,,,,,,,,,,,,,,,,,,8.918416678500614,6.502398115486495,19.884114260730684,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,18.0,0.0,0.0,113.0,4.0,46.0,7882.0,0.1,30.999999999999996,0.0,0.0,2327.2572104930878,,,,,,,,,,,,,,,,,,,,,17.509643418578683,7.734084594531793,30.255036220149467,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,18.0,0.0,0.0,144.0,5.0,31.0,7913.0,0.1,16.604000000000003,0.0,0.0,2330.6630296707153,,,,,,,,,,,,,,,,,,,,,6.357818629309819,5.305882915484936,16.439770724169016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,18.0,0.0,0.0,164.0,6.0,20.0,7933.0,0.1,9.402999999999997,0.0,0.0,2332.81192111969,,,,,,,,,,,,,,,,,,,,,3.2251014315360833,3.25993938114325,9.357203020206672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,18.0,0.0,0.0,191.0,7.0,27.0,7960.0,0.1,12.402999999999997,0.0,0.0,2335.6481053829193,,,,,,,,,,,,,,,,,,,,,4.996726376567732,3.8015094855245297,12.292661418007269,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,18.0,0.0,0.0,216.0,8.0,25.0,7985.0,0.1,18.203000000000007,0.0,0.0,2338.4342064857483,,,,,,,,,,,,,,,,,,,,,7.707311091590726,6.296715753468437,18.04639196023875,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,18.0,0.0,0.0,233.0,9.0,17.0,8002.0,0.1,8.901999999999997,0.0,0.0,2340.430246591568,,,,,,,,,,,,,,,,,,,,,3.2498345541424394,3.2133432903028645,8.864472893894478,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,18.0,0.0,0.0,265.0,10.0,32.0,8034.0,0.1,19.303000000000008,0.0,0.0,2343.9564316272736,,,,,,,,,,,,,,,,,,,,,7.73203670623703,6.080627393642272,19.09374321809339,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,18.0,0.0,0.0,327.0,11.0,62.0,8096.0,0.1,39.70300000000001,0.0,0.0,2350.263548851013,,,,,,,,,,,,,,,,,,,,,17.58880712628511,11.282013014209324,38.68983493821182,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,18.0,0.0,0.0,379.0,12.0,52.0,8148.0,0.1,44.202,0.0,0.0,2355.6087548732758,,,,,,,,,,,,,,,,,,,,,19.976885466652163,13.847290640784214,43.249658022120315,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,18.0,0.0,0.0,423.0,13.0,44.0,8192.0,0.1,36.202999999999996,0.0,0.0,2360.2261843681335,,,,,,,,,,,,,,,,,,,,,16.42345768849842,11.550009075763782,35.551435180632154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,18.0,0.0,0.0,456.0,14.0,33.0,8225.0,0.1,25.303000000000008,0.0,0.0,2364.018056869507,,,,,,,,,,,,,,,,,,,,,10.795556013592039,8.524515941753751,24.996715085006393,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,18.0,0.0,0.0,483.0,15.0,27.0,8252.0,0.1,20.203000000000007,0.0,0.0,2366.945636510849,,,,,,,,,,,,,,,,,,,,,8.65486675622096,6.91429633983103,20.009317222710234,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,19.0,0.0,0.0,0.0,0.0,27.0,8279.0,0.1,16.803000000000008,0.0,0.0,2449.284171819687,,,,,,,,,1.6848942,0.6047818,3.050343,1.1400845,,,,,13.28327,6.146035,37.81375,5.662376,6.7690510628689635,5.605056845721272,16.653526019816155,0.001,2.6350605,0.0,2.6350605,2.6350605,0.0,0.9999999983197958,6.62012112839213,-2.8342115065456945,10.3460045,9.237754,39.802628,-0.42959607,1.7721331,0.5402584,2.9846296,1.2671322,-0.060790144,0.066637054,0.092194445,-0.1307691,11.27328284047948,9.650128226875294,43.14556364076931,-0.0050920177634179165,0.34633398,0.0,0.34633398,0.34633398,1.0215814,1.6665527,43.900173,1.2778706e-08,0.93997765,0.16533212,1.2,0.8
305,19.0,0.0,0.0,27.0,1.0,27.0,8306.0,0.1,22.602000000000004,0.0,0.0,2458.1188457012177,,,,,,,,,,,,,,,,,,,,,10.643412910050994,7.408162773443369,22.359324140385255,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,19.0,0.0,0.0,73.0,2.0,46.0,8352.0,0.1,30.304000000000006,0.0,0.0,2463.1601026058197,,,,,,,,,,,,,,,,,,,,,15.24396113227021,9.794585128402938,29.662072270384066,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,19.0,0.0,0.0,109.0,3.0,36.0,8388.0,0.1,23.303000000000008,0.0,0.0,2467.0269842147827,,,,,,,,,,,,,,,,,,,,,8.995594276369243,7.648491185615975,23.0251859527703,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,19.0,0.0,0.0,137.0,4.0,28.0,8416.0,0.1,17.90300000000001,0.0,0.0,2470.1424651145935,,,,,,,,,,,,,,,,,,,,,6.8131980571993465,6.183671443685486,17.747708122936167,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,19.0,0.0,0.0,160.0,5.0,23.0,8439.0,0.1,12.402999999999997,0.0,0.0,2472.6227917671204,,,,,,,,,,,,,,,,,,,,,5.012469565673362,3.9498877762699123,12.312325538741458,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,19.0,0.0,0.0,193.0,6.0,33.0,8472.0,0.1,22.803000000000008,0.0,0.0,2476.2096633911133,,,,,,,,,,,,,,,,,,,,,9.816669860538482,7.489939111976473,22.524075521569852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,19.0,0.0,0.0,222.0,7.0,29.0,8501.0,0.1,19.603000000000005,0.0,0.0,2479.4296748638153,,,,,,,,,,,,,,,,,,,,,8.219608425114513,6.344202896729806,19.403418789832557,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,19.0,0.0,0.0,243.0,8.0,21.0,8522.0,0.1,14.202999999999998,0.0,0.0,2481.9146027565002,,,,,,,,,,,,,,,,,,,,,5.831669018809117,5.035637205140565,14.108738318503695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,19.0,0.0,0.0,274.0,9.0,31.0,8553.0,0.1,21.203000000000007,0.0,0.0,2485.2779154777527,,,,,,,,,,,,,,,,,,,,,9.613137244081775,6.84310020643198,20.946865529627196,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,19.0,0.0,0.0,297.0,10.0,23.0,8576.0,0.1,16.203000000000007,0.0,0.0,2487.87979888916,,,,,,,,,,,,,,,,,,,,,6.829812916253878,5.620214982061562,16.07805433353891,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,19.0,0.0,0.0,311.0,11.0,14.0,8590.0,0.1,6.203,0.0,0.0,2489.5317447185516,,,,,,,,,,,,,,,,,,,,,2.218493334640704,2.2672773932267067,6.1843035160436015,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,19.0,0.0,0.0,338.0,12.0,27.0,8617.0,0.1,21.103000000000005,0.0,0.0,2492.7107491493225,,,,,,,,,,,,,,,,,,,,,9.467759142576838,7.042694963563165,20.889127869762085,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,19.0,0.0,0.0,382.0,13.0,44.0,8661.0,0.1,37.5,0.0,0.0,2497.333680152893,,,,,,,,,,,,,,,,,,,,,18.825538846304756,10.99581600341103,36.745129805243295,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,19.0,0.0,0.0,413.0,14.0,31.0,8692.0,0.1,22.703000000000007,0.0,0.0,2500.6306648254395,,,,,,,,,,,,,,,,,,,,,9.555885799661445,7.593042308275256,22.451648385332774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,19.0,0.0,0.0,474.0,15.0,61.0,8753.0,0.1,36.703,0.0,0.0,2506.991371154785,,,,,,,,,,,,,,,,,,,,,14.904720489487008,10.623224932960433,35.86550719903216,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,19.0,0.0,0.0,511.0,16.0,37.0,8790.0,0.1,23.50300000000001,0.0,0.0,2510.901657104492,,,,,,,,,,,,,,,,,,,,,9.30849856116719,7.712417541346961,23.204972292850226,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,20.0,0.0,0.0,30.0,1.0,30.0,8820.0,0.1,16.504000000000005,0.0,0.0,2600.973409175873,,,,,,,,,,,,,,,,,,,,,6.457891346660534,5.233163829555513,16.34293278223187,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,20.0,0.0,0.0,66.0,2.0,36.0,8856.0,0.1,29.302000000000007,0.0,0.0,2604.834497451782,,,,,,,,,,,,,,,,,,,,,13.050956322957951,9.625553275076111,28.889916515487986,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,20.0,0.0,0.0,94.0,3.0,28.0,8884.0,0.1,21.203000000000007,0.0,0.0,2607.8390679359436,,,,,,,,,,,,,,,,,,,,,9.130347179126712,7.220412600649255,20.98930790548752,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,20.0,0.0,0.0,122.0,4.0,28.0,8912.0,0.1,12.501999999999995,0.0,0.0,2610.857173204422,,,,,,,,,,,,,,,,,,,,,4.3602056104282285,4.036639822781417,12.404711260718189,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,20.0,0.0,0.0,143.0,5.0,21.0,8933.0,0.1,13.801999999999998,0.0,0.0,2613.181485891342,,,,,,,,,,,,,,,,,,,,,5.589263544900783,4.867795827143145,13.7120358251716,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,20.0,0.0,0.0,188.0,6.0,45.0,8978.0,0.1,19.803,0.0,0.0,2617.7047276496887,,,,,,,,,,,,,,,,,,,,,8.654503358243577,5.674948934330183,19.45243276197022,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,20.0,0.0,0.0,224.0,7.0,36.0,9014.0,0.1,24.703000000000007,0.0,0.0,2621.485405921936,,,,,,,,,,,,,,,,,,,,,10.360475651713523,7.824494649707293,24.378756009801915,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,20.0,0.0,0.0,248.0,8.0,24.0,9038.0,0.1,18.202000000000005,0.0,0.0,2624.160136938095,,,,,,,,,,,,,,,,,,,,,8.027419791765217,6.222794327211206,18.04541470900093,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,20.0,0.0,0.0,272.0,9.0,24.0,9062.0,0.1,15.201999999999998,0.0,0.0,2626.7812101840973,,,,,,,,,,,,,,,,,,,,,6.247744686461933,5.031010600312039,15.082203452225917,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,20.0,0.0,0.0,317.0,10.0,45.0,9107.0,0.1,23.003000000000025,0.0,0.0,2631.4741666316986,,,,,,,,,,,,,,,,,,,,,8.534358365925911,6.598469022771171,22.664259728731068,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,20.0,0.0,0.0,345.0,11.0,28.0,9135.0,0.1,15.701999999999996,0.0,0.0,2634.6012287139893,,,,,,,,,,,,,,,,,,,,,5.981665759245883,5.008323983954409,15.565629051214493,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,20.0,0.0,0.0,366.0,12.0,21.0,9156.0,0.1,15.701999999999998,0.0,0.0,2636.9580733776093,,,,,,,,,,,,,,,,,,,,,6.9744329954792965,5.440583022447976,15.586694709819865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,20.0,0.0,0.0,396.0,13.0,30.0,9186.0,0.1,17.502000000000002,0.0,0.0,2640.316450357437,,,,,,,,,,,,,,,,,,,,,7.1164034351414704,5.5821471361002555,17.323136847503918,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,20.0,0.0,0.0,418.0,14.0,22.0,9208.0,0.1,15.702999999999998,0.0,0.0,2642.762536048889,,,,,,,,,,,,,,,,,,,,,6.658402883535294,5.51044048258798,15.587674898684694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,20.0,0.0,0.0,443.0,15.0,25.0,9233.0,0.1,11.601999999999997,0.0,0.0,2645.461671113968,,,,,,,,,,,,,,,,,,,,,4.560082650197784,3.53972174907314,11.511008439615852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,21.0,0.0,0.0,0.0,0.0,21.0,9254.0,0.1,13.801999999999998,0.0,0.0,2722.2959740161896,,,,,,,,,1.1332079,0.6503411,2.691215,0.515405,,,,,11.280699,4.1184344,22.101927,4.105596,5.589263544900783,4.867795827143145,13.7120358251716,0.001,2.610765,0.0,2.610765,2.610765,-5.742532885992189e-18,0.9999999978177566,5.4137434138472385,-3.4341638482514627,9.198983,6.514869,29.66465,-1.2603681,1.2460244,0.59508693,2.6798234,0.6760424,-0.08661349,0.05607954,0.037663724,-0.14099874,8.69502648740744,6.659776439850447,25.67866017058152,-0.014529328292918198,0.32283092,0.0,0.32283092,0.32283092,0.99754494,0.71731806,9.017641,1.2406446e-12,0.97671795,0.17141004,1.2,0.8
337,21.0,0.0,0.0,22.0,1.0,22.0,9276.0,0.1,13.202999999999998,0.0,0.0,2730.4695887565613,,,,,,,,,,,,,,,,,,,,,5.30235396867646,4.471961958830103,13.112560220570037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,21.0,0.0,0.0,94.0,2.0,72.0,9348.0,0.1,58.403,0.0,0.0,2737.9365282058716,,,,,,,,,,,,,,,,,,,,,25.466275822096016,18.40899861788504,56.68273693193602,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,21.0,0.0,0.0,155.0,3.0,61.0,9409.0,0.1,50.803,0.0,0.0,2744.4265723228455,,,,,,,,,,,,,,,,,,,,,22.879711380490715,15.62178796663647,49.50630070089115,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,21.0,0.0,0.0,208.0,4.0,53.0,9462.0,0.1,42.803,0.0,0.0,2749.935700893402,,,,,,,,,,,,,,,,,,,,,19.701378629405706,13.559184389460299,41.84247003023194,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,21.0,0.0,0.0,253.0,5.0,45.0,9507.0,0.1,35.302,0.0,0.0,2754.635192632675,,,,,,,,,,,,,,,,,,,,,15.756603167340527,11.080674770126896,34.66224268058817,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,21.0,0.0,0.0,288.0,6.0,35.0,9542.0,0.1,26.803000000000008,0.0,0.0,2758.4013907909393,,,,,,,,,,,,,,,,,,,,,11.365484063993465,8.99133122324671,26.458097795252947,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,21.0,0.0,0.0,313.0,7.0,25.0,9567.0,0.1,17.703000000000007,0.0,0.0,2761.1942431926727,,,,,,,,,,,,,,,,,,,,,7.350354832619736,6.137181035671176,17.554332239330932,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,21.0,0.0,0.0,344.0,8.0,31.0,9598.0,0.1,23.603000000000005,0.0,0.0,2764.460693836212,,,,,,,,,,,,,,,,,,,,,10.67896543758476,7.685265409852373,23.31856588463827,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,21.0,0.0,0.0,377.0,9.0,33.0,9631.0,0.1,18.105000000000004,0.0,0.0,2767.9681458473206,,,,,,,,,,,,,,,,,,,,,6.54729277802836,5.832393466332072,17.924770955465043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,21.0,0.0,0.0,425.0,10.0,48.0,9679.0,0.1,26.003000000000004,0.0,0.0,2773.0533351898193,,,,,,,,,,,,,,,,,,,,,13.194541656092694,7.606800339554057,25.42047753510022,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,21.0,0.0,0.0,463.0,11.0,38.0,9717.0,0.1,31.703000000000007,0.0,0.0,2777.076387166977,,,,,,,,,,,,,,,,,,,,,14.334685754220057,10.30999771948134,31.22069210485725,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,21.0,0.0,0.0,492.0,12.0,29.0,9746.0,0.1,19.703000000000007,0.0,0.0,2780.3310384750366,,,,,,,,,,,,,,,,,,,,,8.409293556001323,6.652119613630325,19.49810720317511,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,21.0,0.0,0.0,516.0,13.0,24.0,9770.0,0.1,14.501999999999997,0.0,0.0,2782.9360892772675,,,,,,,,,,,,,,,,,,,,,5.981164528942664,4.6365048162771085,14.38721208826983,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,21.0,0.0,0.0,540.0,14.0,24.0,9794.0,0.1,15.701999999999998,0.0,0.0,2785.7206835746765,,,,,,,,,,,,,,,,,,,,,6.578630633110355,5.212293437596274,15.575247785127827,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,21.0,0.0,0.0,559.0,15.0,19.0,9813.0,0.1,11.203999999999997,0.0,0.0,2787.9426052570343,,,,,,,,,,,,,,,,,,,,,4.218876383302936,4.074945561486576,11.146122447489779,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,22.0,0.0,0.0,0.0,0.0,21.0,9834.0,0.1,15.201999999999998,0.0,0.0,2884.616229057312,,,,,,,,,1.470971,0.68466973,3.147416,0.80569863,,,,,14.309632,5.9773865,38.577328,5.448802,6.5963244672802475,5.297140311669699,15.093649391320364,0.001,2.5880902,0.0,2.5880902,2.5880902,0.0,0.9999999983790265,5.680965249473643,-4.616933509827764,11.040841,7.5388284,35.468258,-2.3140433,1.56634,0.6359065,3.1373951,0.9465225,-0.069347456,0.04975105,0.036103647,-0.11836919,13.214934662866883,10.377421651681091,37.90791573688209,-0.10569640209407805,0.32371533,0.0,0.32371533,0.32371533,0.93820333,0.7180216,16.678051,1.4143611e-11,0.9577994,0.16720997,1.2,0.8
353,22.0,0.0,0.0,32.0,1.0,32.0,9866.0,0.1,25.103000000000005,0.0,0.0,2893.610018968582,,,,,,,,,,,,,,,,,,,,,11.091245433296415,8.258438726397472,24.797650649783435,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,22.0,0.0,0.0,55.0,2.0,23.0,9889.0,0.1,13.202999999999998,0.0,0.0,2896.0461280345917,,,,,,,,,,,,,,,,,,,,,5.2516320604393965,4.348171494686639,13.108416186566842,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,22.0,0.0,0.0,79.0,3.0,24.0,9913.0,0.1,13.201999999999998,0.0,0.0,2898.8863763809204,,,,,,,,,,,,,,,,,,,,,5.685918722266792,4.154253884365666,13.09170827550834,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,22.0,0.0,0.0,106.0,4.0,27.0,9940.0,0.1,16.403000000000006,0.0,0.0,2902.0736787319183,,,,,,,,,,,,,,,,,,,,,6.496441192644998,5.367754738968433,16.260100027754067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,22.0,0.0,0.0,155.0,5.0,49.0,9989.0,0.1,29.200000000000003,0.0,0.0,2907.3248579502106,,,,,,,,,,,,,,,,,,,,,14.490439757092515,7.373747702461538,28.54703397281413,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,22.0,0.0,0.0,226.0,6.0,71.0,10060.0,0.1,48.202999999999996,0.0,0.0,2914.8312056064606,,,,,,,,,,,,,,,,,,,,,24.66139532458122,14.667749924107872,46.54508455598213,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,22.0,0.0,0.0,288.0,7.0,62.0,10122.0,0.1,41.403,0.0,0.0,2921.2603328227997,,,,,,,,,,,,,,,,,,,,,16.928478007398617,12.611666355717533,40.434262454187206,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,22.0,0.0,0.0,340.0,8.0,52.0,10174.0,0.1,38.803,0.0,0.0,2926.7425038814545,,,,,,,,,,,,,,,,,,,,,17.86916328098776,12.000528285333427,37.94966488950275,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,22.0,0.0,0.0,385.0,9.0,45.0,10219.0,0.1,36.902,0.0,0.0,2931.7072353363037,,,,,,,,,,,,,,,,,,,,,16.21351685302947,11.976052081274299,36.24484518714277,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,22.0,0.0,0.0,416.0,10.0,31.0,10250.0,0.1,21.303000000000008,0.0,0.0,2935.203914642334,,,,,,,,,,,,,,,,,,,,,8.791317650619963,7.032424471128406,21.072593266771058,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,22.0,0.0,0.0,442.0,11.0,26.0,10276.0,0.1,17.803000000000008,0.0,0.0,2937.9815969467163,,,,,,,,,,,,,,,,,,,,,7.155256763703279,6.194201477904973,17.652250172238023,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,22.0,0.0,0.0,489.0,12.0,47.0,10323.0,0.1,43.0,0.0,0.0,2943.161636352539,,,,,,,,,,,,,,,,,,,,,22.007979394990922,12.033724391142698,42.04968228331979,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,22.0,0.0,0.0,518.0,13.0,29.0,10352.0,0.1,17.102000000000004,0.0,0.0,2946.2945504188538,,,,,,,,,,,,,,,,,,,,,6.660575561315615,5.508809265889556,16.942711789589236,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,22.0,0.0,0.0,558.0,14.0,40.0,10392.0,0.1,16.102999999999998,0.0,0.0,2950.717171907425,,,,,,,,,,,,,,,,,,,,,6.885667026540983,4.429443453659836,15.859276011685719,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,22.0,0.0,0.0,595.0,15.0,37.0,10429.0,0.1,24.90300000000001,0.0,0.0,2954.756758451462,,,,,,,,,,,,,,,,,,,,,9.805189897734833,8.263778814233634,24.589362108638984,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
